AGPORTID,COUNTRY,State,County Name,"County Name, State",FMRe Exposed TIV by company & county,Company Name
54,US,IA,HOWARD COUNTY,"IA, HOWARD COUNTY",536,West Bend
54,US,IN,HOWARD COUNTY,"IN, HOWARD COUNTY","2,547",West Bend
54,US,MO,HOWARD COUNTY,"MO, HOWARD COUNTY",29,West Bend
54,US,MO,HOWELL COUNTY,"MO, HOWELL COUNTY",120,West Bend
54,US,MN,HUBBARD COUNTY,"MN, HUBBARD COUNTY","1,470",West Bend
54,US,IA,HUMBOLDT COUNTY,"IA, HUMBOLDT COUNTY",582,West Bend
54,US,TN,HUMPHREYS COUNTY,"TN, HUMPHREYS COUNTY",4,West Bend
54,US,IN,HUNTINGTON COUNTY,"IN, HUNTINGTON COUNTY","1,115",West Bend
54,US,MI,HURON COUNTY,"MI, HURON COUNTY",74,West Bend
54,US,OH,HURON COUNTY,"OH, HURON COUNTY",170,West Bend
54,US,IA,IDA COUNTY,"IA, IDA COUNTY",539,West Bend
54,US,MI,INGHAM COUNTY,"MI, INGHAM COUNTY",896,West Bend
54,US,MI,IONIA COUNTY,"MI, IONIA COUNTY",190,West Bend
54,US,MI,IOSCO COUNTY,"MI, IOSCO COUNTY",132,West Bend
54,US,IA,IOWA COUNTY,"IA, IOWA COUNTY","1,866",West Bend
54,US,WI,IOWA COUNTY,"WI, IOWA COUNTY","2,600",West Bend
54,US,MI,IRON COUNTY,"MI, IRON COUNTY",138,West Bend
54,US,MO,IRON COUNTY,"MO, IRON COUNTY",15,West Bend
54,US,WI,IRON COUNTY,"WI, IRON COUNTY","1,134",West Bend
54,US,IL,IROQUOIS COUNTY,"IL, IROQUOIS COUNTY",905,West Bend
54,US,MI,ISABELLA COUNTY,"MI, ISABELLA COUNTY",763,West Bend
54,US,MN,ISANTI COUNTY,"MN, ISANTI COUNTY","1,817",West Bend
54,US,MN,ITASCA COUNTY,"MN, ITASCA COUNTY","3,645",West Bend
54,US,IA,JACKSON COUNTY,"IA, JACKSON COUNTY","1,838",West Bend
54,US,IL,JACKSON COUNTY,"IL, JACKSON COUNTY","2,870",West Bend
54,US,IN,JACKSON COUNTY,"IN, JACKSON COUNTY",937,West Bend
54,US,KS,JACKSON COUNTY,"KS, JACKSON COUNTY",112,West Bend
54,US,KY,JACKSON COUNTY,"KY, JACKSON COUNTY",33,West Bend
54,US,MI,JACKSON COUNTY,"MI, JACKSON COUNTY","1,725",West Bend
54,US,MN,JACKSON COUNTY,"MN, JACKSON COUNTY",87,West Bend
54,US,MO,JACKSON COUNTY,"MO, JACKSON COUNTY","4,076",West Bend
54,US,OH,JACKSON COUNTY,"OH, JACKSON COUNTY",198,West Bend
54,US,WI,JACKSON COUNTY,"WI, JACKSON COUNTY",772,West Bend
54,US,IA,JASPER COUNTY,"IA, JASPER COUNTY","3,788",West Bend
54,US,IL,JASPER COUNTY,"IL, JASPER COUNTY",130,West Bend
54,US,IN,JASPER COUNTY,"IN, JASPER COUNTY",197,West Bend
54,US,MO,JASPER COUNTY,"MO, JASPER COUNTY",758,West Bend
54,US,IN,JAY COUNTY,"IN, JAY COUNTY",37,West Bend
54,US,IA,JEFFERSON COUNTY,"IA, JEFFERSON COUNTY","2,434",West Bend
54,US,IL,JEFFERSON COUNTY,"IL, JEFFERSON COUNTY","1,077",West Bend
54,US,IN,JEFFERSON COUNTY,"IN, JEFFERSON COUNTY","1,225",West Bend
54,US,KS,JEFFERSON COUNTY,"KS, JEFFERSON COUNTY",84,West Bend
54,US,KY,JEFFERSON COUNTY,"KY, JEFFERSON COUNTY","3,434",West Bend
54,US,MO,JEFFERSON COUNTY,"MO, JEFFERSON COUNTY","1,161",West Bend
54,US,OH,JEFFERSON COUNTY,"OH, JEFFERSON COUNTY",65,West Bend
54,US,TN,JEFFERSON COUNTY,"TN, JEFFERSON COUNTY",220,West Bend
54,US,WI,JEFFERSON COUNTY,"WI, JEFFERSON COUNTY","14,759",West Bend
54,US,IN,JENNINGS COUNTY,"IN, JENNINGS COUNTY",361,West Bend
54,US,IL,JERSEY COUNTY,"IL, JERSEY COUNTY",555,West Bend
54,US,KY,JESSAMINE COUNTY,"KY, JESSAMINE COUNTY",34,West Bend
54,US,IL,JO DAVIESS COUNTY,"IL, JO DAVIESS COUNTY","4,235",West Bend
54,US,IA,JOHNSON COUNTY,"IA, JOHNSON COUNTY","25,727",West Bend
54,US,IL,JOHNSON COUNTY,"IL, JOHNSON COUNTY",323,West Bend
54,US,IN,JOHNSON COUNTY,"IN, JOHNSON COUNTY","5,042",West Bend
54,US,KS,JOHNSON COUNTY,"KS, JOHNSON COUNTY","2,144",West Bend
54,US,KY,JOHNSON COUNTY,"KY, JOHNSON COUNTY",20,West Bend
54,US,MO,JOHNSON COUNTY,"MO, JOHNSON COUNTY",193,West Bend
54,US,IA,JONES COUNTY,"IA, JONES COUNTY","1,589",West Bend
54,US,WI,JUNEAU COUNTY,"WI, JUNEAU COUNTY","1,655",West Bend
54,US,MI,KALAMAZOO COUNTY,"MI, KALAMAZOO COUNTY","3,876",West Bend
54,US,MI,KALKASKA COUNTY,"MI, KALKASKA COUNTY",50,West Bend
54,US,MN,KANABEC COUNTY,"MN, KANABEC COUNTY",545,West Bend
54,US,MN,KANDIYOHI COUNTY,"MN, KANDIYOHI COUNTY","4,905",West Bend
54,US,IL,KANE COUNTY,"IL, KANE COUNTY","31,295",West Bend
54,US,IL,KANKAKEE COUNTY,"IL, KANKAKEE COUNTY","5,799",West Bend
54,US,KS,KEARNY COUNTY,"KS, KEARNY COUNTY",1,West Bend
54,US,IL,KENDALL COUNTY,"IL, KENDALL COUNTY","7,652",West Bend
54,US,WI,KENOSHA COUNTY,"WI, KENOSHA COUNTY","22,830",West Bend
54,US,MI,KENT COUNTY,"MI, KENT COUNTY","5,018",West Bend
54,US,KY,KENTON COUNTY,"KY, KENTON COUNTY",962,West Bend
54,US,IA,KEOKUK COUNTY,"IA, KEOKUK COUNTY",737,West Bend
54,US,WI,KEWAUNEE COUNTY,"WI, KEWAUNEE COUNTY","2,204",West Bend
54,US,MI,KEWEENAW COUNTY,"MI, KEWEENAW COUNTY",55,West Bend
54,US,KS,KINGMAN COUNTY,"KS, KINGMAN COUNTY",15,West Bend
54,US,KS,KIOWA COUNTY,"KS, KIOWA COUNTY",8,West Bend
54,US,MN,KITTSON COUNTY,"MN, KITTSON COUNTY",1,West Bend
54,US,KY,KNOTT COUNTY,"KY, KNOTT COUNTY",12,West Bend
54,US,IL,KNOX COUNTY,"IL, KNOX COUNTY","4,338",West Bend
54,US,IN,KNOX COUNTY,"IN, KNOX COUNTY",562,West Bend
54,US,KY,KNOX COUNTY,"KY, KNOX COUNTY",44,West Bend
54,US,MO,KNOX COUNTY,"MO, KNOX COUNTY",20,West Bend
54,US,OH,KNOX COUNTY,"OH, KNOX COUNTY",347,West Bend
54,US,TN,KNOX COUNTY,"TN, KNOX COUNTY","2,274",West Bend
54,US,MN,KOOCHICHING COUNTY,"MN, KOOCHICHING COUNTY",285,West Bend
54,US,IN,KOSCIUSKO COUNTY,"IN, KOSCIUSKO COUNTY","3,662",West Bend
54,US,IA,KOSSUTH COUNTY,"IA, KOSSUTH COUNTY","1,078",West Bend
54,US,WI,LA CROSSE COUNTY,"WI, LA CROSSE COUNTY","11,682",West Bend
54,US,IL,LA SALLE COUNTY,"IL, LA SALLE COUNTY","7,666",West Bend
54,US,KS,LABETTE COUNTY,"KS, LABETTE COUNTY",51,West Bend
54,US,MN,LAC QUI PARLE COUNTY,"MN, LAC QUI PARLE COUNTY",67,West Bend
54,US,MO,LACLEDE COUNTY,"MO, LACLEDE COUNTY",104,West Bend
54,US,MO,LAFAYETTE COUNTY,"MO, LAFAYETTE COUNTY",202,West Bend
54,US,WI,LAFAYETTE COUNTY,"WI, LAFAYETTE COUNTY","1,699",West Bend
54,US,IN,LAGRANGE COUNTY,"IN, LAGRANGE COUNTY",442,West Bend
54,US,IL,LAKE COUNTY,"IL, LAKE COUNTY","28,381",West Bend
54,US,IN,LAKE COUNTY,"IN, LAKE COUNTY","15,731",West Bend
54,US,MI,LAKE COUNTY,"MI, LAKE COUNTY",71,West Bend
54,US,MN,LAKE COUNTY,"MN, LAKE COUNTY","1,719",West Bend
54,US,OH,LAKE COUNTY,"OH, LAKE COUNTY","1,243",West Bend
54,US,MN,LAKE OF THE WOODS COUNTY,"MN, LAKE OF THE WOODS COUNTY",269,West Bend
54,US,NE,LANCASTER COUNTY,"NE, LANCASTER COUNTY",0,West Bend
54,US,KS,LANE COUNTY,"KS, LANE COUNTY",8,West Bend
54,US,WI,LANGLADE COUNTY,"WI, LANGLADE COUNTY","2,447",West Bend
54,US,MI,LAPEER COUNTY,"MI, LAPEER COUNTY",577,West Bend
54,US,IN,LAPORTE COUNTY,"IN, LAPORTE COUNTY","2,222",West Bend
54,US,KY,LARUE COUNTY,"KY, LARUE COUNTY",19,West Bend
54,US,KY,LAUREL COUNTY,"KY, LAUREL COUNTY",113,West Bend
54,US,IL,LAWRENCE COUNTY,"IL, LAWRENCE COUNTY",182,West Bend
54,US,IN,LAWRENCE COUNTY,"IN, LAWRENCE COUNTY","3,123",West Bend
54,US,KY,LAWRENCE COUNTY,"KY, LAWRENCE COUNTY",83,West Bend
54,US,MO,LAWRENCE COUNTY,"MO, LAWRENCE COUNTY",88,West Bend
54,US,OH,LAWRENCE COUNTY,"OH, LAWRENCE COUNTY",72,West Bend
54,US,TN,LAWRENCE COUNTY,"TN, LAWRENCE COUNTY",24,West Bend
54,US,MN,LE SUEUR COUNTY,"MN, LE SUEUR COUNTY","1,834",West Bend
54,US,KS,LEAVENWORTH COUNTY,"KS, LEAVENWORTH COUNTY",92,West Bend
54,US,IA,LEE COUNTY,"IA, LEE COUNTY","5,602",West Bend
54,US,IL,LEE COUNTY,"IL, LEE COUNTY","2,643",West Bend
54,US,KY,LEE COUNTY,"KY, LEE COUNTY",15,West Bend
54,US,MI,LEELANAU COUNTY,"MI, LEELANAU COUNTY",137,West Bend
54,US,MI,LENAWEE COUNTY,"MI, LENAWEE COUNTY",588,West Bend
54,US,KY,LETCHER COUNTY,"KY, LETCHER COUNTY",12,West Bend
54,US,KY,LEWIS COUNTY,"KY, LEWIS COUNTY",12,West Bend
54,US,MO,LEWIS COUNTY,"MO, LEWIS COUNTY",16,West Bend
54,US,TN,LEWIS COUNTY,"TN, LEWIS COUNTY",13,West Bend
54,US,OH,LICKING COUNTY,"OH, LICKING COUNTY",829,West Bend
54,US,KS,LINCOLN COUNTY,"KS, LINCOLN COUNTY",6,West Bend
54,US,KY,LINCOLN COUNTY,"KY, LINCOLN COUNTY",13,West Bend
54,US,MN,LINCOLN COUNTY,"MN, LINCOLN COUNTY",38,West Bend
54,US,MO,LINCOLN COUNTY,"MO, LINCOLN COUNTY",177,West Bend
54,US,TN,LINCOLN COUNTY,"TN, LINCOLN COUNTY",12,West Bend
54,US,WI,LINCOLN COUNTY,"WI, LINCOLN COUNTY","5,034",West Bend
54,US,IA,LINN COUNTY,"IA, LINN COUNTY","44,284",West Bend
54,US,KS,LINN COUNTY,"KS, LINN COUNTY",54,West Bend
54,US,MO,LINN COUNTY,"MO, LINN COUNTY",110,West Bend
54,US,IL,LIVINGSTON COUNTY,"IL, LIVINGSTON COUNTY","1,178",West Bend
54,US,KY,LIVINGSTON COUNTY,"KY, LIVINGSTON COUNTY",17,West Bend
54,US,MI,LIVINGSTON COUNTY,"MI, LIVINGSTON COUNTY","1,931",West Bend
54,US,MO,LIVINGSTON COUNTY,"MO, LIVINGSTON COUNTY",141,West Bend
54,US,IL,LOGAN COUNTY,"IL, LOGAN COUNTY",321,West Bend
54,US,KS,LOGAN COUNTY,"KS, LOGAN COUNTY",7,West Bend
54,US,KY,LOGAN COUNTY,"KY, LOGAN COUNTY",27,West Bend
54,US,OH,LOGAN COUNTY,"OH, LOGAN COUNTY",163,West Bend
54,US,OH,LORAIN COUNTY,"OH, LORAIN COUNTY","1,324",West Bend
54,US,TN,LOUDON COUNTY,"TN, LOUDON COUNTY",178,West Bend
54,US,IA,LOUISA COUNTY,"IA, LOUISA COUNTY",814,West Bend
54,US,IA,LUCAS COUNTY,"IA, LUCAS COUNTY",95,West Bend
54,US,OH,LUCAS COUNTY,"OH, LUCAS COUNTY","2,375",West Bend
54,US,MI,LUCE COUNTY,"MI, LUCE COUNTY",125,West Bend
54,US,IA,LYON COUNTY,"IA, LYON COUNTY",33,West Bend
54,US,KS,LYON COUNTY,"KS, LYON COUNTY",234,West Bend
54,US,KY,LYON COUNTY,"KY, LYON COUNTY",29,West Bend
54,US,MN,LYON COUNTY,"MN, LYON COUNTY",686,West Bend
54,US,MI,MACKINAC COUNTY,"MI, MACKINAC COUNTY",186,West Bend
54,US,MI,MACOMB COUNTY,"MI, MACOMB COUNTY","6,508",West Bend
54,US,IL,MACON COUNTY,"IL, MACON COUNTY","6,153",West Bend
54,US,MO,MACON COUNTY,"MO, MACON COUNTY",155,West Bend
54,US,TN,MACON COUNTY,"TN, MACON COUNTY",3,West Bend
54,US,IL,MACOUPIN COUNTY,"IL, MACOUPIN COUNTY","2,718",West Bend
54,US,IA,MADISON COUNTY,"IA, MADISON COUNTY","1,735",West Bend
54,US,IL,MADISON COUNTY,"IL, MADISON COUNTY","5,884",West Bend
54,US,IN,MADISON COUNTY,"IN, MADISON COUNTY","1,631",West Bend
54,US,KY,MADISON COUNTY,"KY, MADISON COUNTY",259,West Bend
54,US,MO,MADISON COUNTY,"MO, MADISON COUNTY",182,West Bend
54,US,OH,MADISON COUNTY,"OH, MADISON COUNTY",97,West Bend
54,US,TN,MADISON COUNTY,"TN, MADISON COUNTY",240,West Bend
54,US,KY,MAGOFFIN COUNTY,"KY, MAGOFFIN COUNTY",12,West Bend
54,US,IA,MAHASKA COUNTY,"IA, MAHASKA COUNTY",304,West Bend
54,US,MN,MAHNOMEN COUNTY,"MN, MAHNOMEN COUNTY",52,West Bend
54,US,OH,MAHONING COUNTY,"OH, MAHONING COUNTY","1,618",West Bend
54,US,MI,MANISTEE COUNTY,"MI, MANISTEE COUNTY",236,West Bend
54,US,WI,MANITOWOC COUNTY,"WI, MANITOWOC COUNTY","11,500",West Bend
54,US,WI,MARATHON COUNTY,"WI, MARATHON COUNTY","20,121",West Bend
54,US,MO,MARIES COUNTY,"MO, MARIES COUNTY",2,West Bend
54,US,WI,MARINETTE COUNTY,"WI, MARINETTE COUNTY","4,386",West Bend
54,US,IA,MARION COUNTY,"IA, MARION COUNTY","3,581",West Bend
54,US,IL,MARION COUNTY,"IL, MARION COUNTY","1,570",West Bend
54,US,IN,MARION COUNTY,"IN, MARION COUNTY","14,442",West Bend
54,US,KS,MARION COUNTY,"KS, MARION COUNTY",18,West Bend
54,US,KY,MARION COUNTY,"KY, MARION COUNTY",19,West Bend
54,US,MO,MARION COUNTY,"MO, MARION COUNTY",345,West Bend
54,US,OH,MARION COUNTY,"OH, MARION COUNTY",238,West Bend
54,US,TN,MARION COUNTY,"TN, MARION COUNTY",13,West Bend
54,US,MI,MARQUETTE COUNTY,"MI, MARQUETTE COUNTY","1,274",West Bend
54,US,WI,MARQUETTE COUNTY,"WI, MARQUETTE COUNTY",624,West Bend
54,US,IA,MARSHALL COUNTY,"IA, MARSHALL COUNTY","7,063",West Bend
54,US,IL,MARSHALL COUNTY,"IL, MARSHALL COUNTY",279,West Bend
54,US,IN,MARSHALL COUNTY,"IN, MARSHALL COUNTY","4,346",West Bend
54,US,KS,MARSHALL COUNTY,"KS, MARSHALL COUNTY",75,West Bend
54,US,KY,MARSHALL COUNTY,"KY, MARSHALL COUNTY",306,West Bend
54,US,MN,MARSHALL COUNTY,"MN, MARSHALL COUNTY",58,West Bend
54,US,TN,MARSHALL COUNTY,"TN, MARSHALL COUNTY",12,West Bend
54,US,IN,MARTIN COUNTY,"IN, MARTIN COUNTY",63,West Bend
54,US,KY,MARTIN COUNTY,"KY, MARTIN COUNTY",0,West Bend
54,US,MN,MARTIN COUNTY,"MN, MARTIN COUNTY","1,007",West Bend
54,US,IL,MASON COUNTY,"IL, MASON COUNTY",712,West Bend
54,US,KY,MASON COUNTY,"KY, MASON COUNTY",18,West Bend
54,US,MI,MASON COUNTY,"MI, MASON COUNTY",272,West Bend
54,US,IL,MASSAC COUNTY,"IL, MASSAC COUNTY","1,086",West Bend
54,US,TN,MAURY COUNTY,"TN, MAURY COUNTY",337,West Bend
54,US,KY,MCCRACKEN COUNTY,"KY, MCCRACKEN COUNTY",656,West Bend
54,US,KY,MCCREARY COUNTY,"KY, MCCREARY COUNTY",36,West Bend
54,US,MO,MCDONALD COUNTY,"MO, MCDONALD COUNTY",98,West Bend
54,US,IL,MCDONOUGH COUNTY,"IL, MCDONOUGH COUNTY",965,West Bend
54,US,IL,MCHENRY COUNTY,"IL, MCHENRY COUNTY","15,430",West Bend
54,US,IL,MCLEAN COUNTY,"IL, MCLEAN COUNTY","9,852",West Bend
54,US,KY,MCLEAN COUNTY,"KY, MCLEAN COUNTY",4,West Bend
54,US,MN,MCLEOD COUNTY,"MN, MCLEOD COUNTY","1,400",West Bend
54,US,TN,MCMINN COUNTY,"TN, MCMINN COUNTY",119,West Bend
54,US,TN,MCNAIRY COUNTY,"TN, MCNAIRY COUNTY",22,West Bend
54,US,KS,MCPHERSON COUNTY,"KS, MCPHERSON COUNTY",894,West Bend
54,US,KS,MEADE COUNTY,"KS, MEADE COUNTY",1,West Bend
54,US,KY,MEADE COUNTY,"KY, MEADE COUNTY",23,West Bend
54,US,MI,MECOSTA COUNTY,"MI, MECOSTA COUNTY",185,West Bend
54,US,OH,MEDINA COUNTY,"OH, MEDINA COUNTY",821,West Bend
54,US,MN,MEEKER COUNTY,"MN, MEEKER COUNTY","1,097",West Bend
54,US,OH,MEIGS COUNTY,"OH, MEIGS COUNTY",83,West Bend
54,US,TN,MEIGS COUNTY,"TN, MEIGS COUNTY",6,West Bend
54,US,IL,MENARD COUNTY,"IL, MENARD COUNTY","1,207",West Bend
54,US,KY,MENIFEE COUNTY,"KY, MENIFEE COUNTY",1,West Bend
54,US,MI,MENOMINEE COUNTY,"MI, MENOMINEE COUNTY",348,West Bend
54,US,WI,MENOMINEE COUNTY,"WI, MENOMINEE COUNTY",689,West Bend
54,US,IL,MERCER COUNTY,"IL, MERCER COUNTY",605,West Bend
54,US,KY,MERCER COUNTY,"KY, MERCER COUNTY",12,West Bend
54,US,MO,MERCER COUNTY,"MO, MERCER COUNTY",23,West Bend
54,US,OH,MERCER COUNTY,"OH, MERCER COUNTY",122,West Bend
54,US,IN,MIAMI COUNTY,"IN, MIAMI COUNTY",221,West Bend
54,US,KS,MIAMI COUNTY,"KS, MIAMI COUNTY",185,West Bend
54,US,OH,MIAMI COUNTY,"OH, MIAMI COUNTY",295,West Bend
54,US,MI,MIDLAND COUNTY,"MI, MIDLAND COUNTY",934,West Bend
54,US,MN,MILLE LACS COUNTY,"MN, MILLE LACS COUNTY","1,325",West Bend
54,US,MO,MILLER COUNTY,"MO, MILLER COUNTY",67,West Bend
54,US,IA,MILLS COUNTY,"IA, MILLS COUNTY",125,West Bend
54,US,WI,MILWAUKEE COUNTY,"WI, MILWAUKEE COUNTY","123,916",West Bend
54,US,MI,MISSAUKEE COUNTY,"MI, MISSAUKEE COUNTY",315,West Bend
54,US,MO,MISSISSIPPI COUNTY,"MO, MISSISSIPPI COUNTY",121,West Bend
54,US,IA,MITCHELL COUNTY,"IA, MITCHELL COUNTY",580,West Bend
54,US,KS,MITCHELL COUNTY,"KS, MITCHELL COUNTY",44,West Bend
54,US,MO,MONITEAU COUNTY,"MO, MONITEAU COUNTY",45,West Bend
54,US,IA,MONONA COUNTY,"IA, MONONA COUNTY",211,West Bend
54,US,IA,MONROE COUNTY,"IA, MONROE COUNTY",137,West Bend
54,US,IL,MONROE COUNTY,"IL, MONROE COUNTY","1,152",West Bend
54,US,IN,MONROE COUNTY,"IN, MONROE COUNTY","18,548",West Bend
54,US,KY,MONROE COUNTY,"KY, MONROE COUNTY",3,West Bend
54,US,MI,MONROE COUNTY,"MI, MONROE COUNTY",859,West Bend
54,US,MO,MONROE COUNTY,"MO, MONROE COUNTY",21,West Bend
54,US,OH,MONROE COUNTY,"OH, MONROE COUNTY",11,West Bend
54,US,TN,MONROE COUNTY,"TN, MONROE COUNTY",60,West Bend
54,US,WI,MONROE COUNTY,"WI, MONROE COUNTY","4,269",West Bend
54,US,MI,MONTCALM COUNTY,"MI, MONTCALM COUNTY",253,West Bend
54,US,IA,MONTGOMERY COUNTY,"IA, MONTGOMERY COUNTY",322,West Bend
54,US,IL,MONTGOMERY COUNTY,"IL, MONTGOMERY COUNTY","1,312",West Bend
54,US,IN,MONTGOMERY COUNTY,"IN, MONTGOMERY COUNTY",394,West Bend
54,US,KS,MONTGOMERY COUNTY,"KS, MONTGOMERY COUNTY",62,West Bend
54,US,KY,MONTGOMERY COUNTY,"KY, MONTGOMERY COUNTY",62,West Bend
54,US,MO,MONTGOMERY COUNTY,"MO, MONTGOMERY COUNTY",97,West Bend
54,US,OH,MONTGOMERY COUNTY,"OH, MONTGOMERY COUNTY","1,050",West Bend
54,US,TN,MONTGOMERY COUNTY,"TN, MONTGOMERY COUNTY",305,West Bend
54,US,MI,MONTMORENCY COUNTY,"MI, MONTMORENCY COUNTY",46,West Bend
54,US,IL,MORGAN COUNTY,"IL, MORGAN COUNTY",640,West Bend
54,US,IN,MORGAN COUNTY,"IN, MORGAN COUNTY",698,West Bend
54,US,KY,MORGAN COUNTY,"KY, MORGAN COUNTY",7,West Bend
54,US,MO,MORGAN COUNTY,"MO, MORGAN COUNTY",181,West Bend
54,US,OH,MORGAN COUNTY,"OH, MORGAN COUNTY",9,West Bend
54,US,KS,MORRIS COUNTY,"KS, MORRIS COUNTY",77,West Bend
54,US,MN,MORRISON COUNTY,"MN, MORRISON COUNTY","1,689",West Bend
54,US,OH,MORROW COUNTY,"OH, MORROW COUNTY",110,West Bend
54,US,KS,MORTON COUNTY,"KS, MORTON COUNTY",0,West Bend
54,US,IL,MOULTRIE COUNTY,"IL, MOULTRIE COUNTY","1,944",West Bend
54,US,MN,MOWER COUNTY,"MN, MOWER COUNTY","1,569",West Bend
54,US,KY,MUHLENBERG COUNTY,"KY, MUHLENBERG COUNTY",41,West Bend
54,US,MN,MURRAY COUNTY,"MN, MURRAY COUNTY",248,West Bend
54,US,IA,MUSCATINE COUNTY,"IA, MUSCATINE COUNTY","4,989",West Bend
54,US,MI,MUSKEGON COUNTY,"MI, MUSKEGON COUNTY","1,828",West Bend
54,US,OH,MUSKINGUM COUNTY,"OH, MUSKINGUM COUNTY",199,West Bend
54,US,KY,NELSON COUNTY,"KY, NELSON COUNTY",96,West Bend
54,US,KS,NEMAHA COUNTY,"KS, NEMAHA COUNTY",495,West Bend
54,US,KS,NEOSHO COUNTY,"KS, NEOSHO COUNTY",123,West Bend
54,US,KS,NESS COUNTY,"KS, NESS COUNTY",12,West Bend
54,US,MO,NEW MADRID COUNTY,"MO, NEW MADRID COUNTY",155,West Bend
54,US,MI,NEWAYGO COUNTY,"MI, NEWAYGO COUNTY",580,West Bend
54,US,IN,NEWTON COUNTY,"IN, NEWTON COUNTY",76,West Bend
54,US,MO,NEWTON COUNTY,"MO, NEWTON COUNTY",340,West Bend
54,US,KY,NICHOLAS COUNTY,"KY, NICHOLAS COUNTY",1,West Bend
54,US,MN,NICOLLET COUNTY,"MN, NICOLLET COUNTY","2,227",West Bend
54,US,IN,NOBLE COUNTY,"IN, NOBLE COUNTY",427,West Bend
54,US,OH,NOBLE COUNTY,"OH, NOBLE COUNTY",48,West Bend
54,US,MN,NOBLES COUNTY,"MN, NOBLES COUNTY",449,West Bend
54,US,MO,NODAWAY COUNTY,"MO, NODAWAY COUNTY",44,West Bend
54,US,MN,NORMAN COUNTY,"MN, NORMAN COUNTY",38,West Bend
54,US,KS,NORTON COUNTY,"KS, NORTON COUNTY",21,West Bend
54,US,MI,OAKLAND COUNTY,"MI, OAKLAND COUNTY","16,458",West Bend
54,US,TN,OBION COUNTY,"TN, OBION COUNTY",7,West Bend
54,US,IA,O'BRIEN COUNTY,"IA, O'BRIEN COUNTY",520,West Bend
54,US,MI,OCEANA COUNTY,"MI, OCEANA COUNTY",403,West Bend
54,US,WI,OCONTO COUNTY,"WI, OCONTO COUNTY","5,013",West Bend
54,US,MI,OGEMAW COUNTY,"MI, OGEMAW COUNTY",310,West Bend
54,US,IL,OGLE COUNTY,"IL, OGLE COUNTY","4,856",West Bend
54,US,IN,OHIO COUNTY,"IN, OHIO COUNTY",275,West Bend
54,US,KY,OHIO COUNTY,"KY, OHIO COUNTY",11,West Bend
54,US,KY,OLDHAM COUNTY,"KY, OLDHAM COUNTY",254,West Bend
54,US,MN,OLMSTED COUNTY,"MN, OLMSTED COUNTY","20,753",West Bend
54,US,WI,ONEIDA COUNTY,"WI, ONEIDA COUNTY","15,395",West Bend
54,US,MI,ONTONAGON COUNTY,"MI, ONTONAGON COUNTY",10,West Bend
54,US,IN,ORANGE COUNTY,"IN, ORANGE COUNTY",97,West Bend
54,US,MO,OREGON COUNTY,"MO, OREGON COUNTY",11,West Bend
54,US,KS,OSAGE COUNTY,"KS, OSAGE COUNTY",6,West Bend
54,US,MO,OSAGE COUNTY,"MO, OSAGE COUNTY",116,West Bend
54,US,KS,OSBORNE COUNTY,"KS, OSBORNE COUNTY",90,West Bend
54,US,IA,OSCEOLA COUNTY,"IA, OSCEOLA COUNTY",8,West Bend
54,US,MI,OSCEOLA COUNTY,"MI, OSCEOLA COUNTY",415,West Bend
54,US,MI,OSCODA COUNTY,"MI, OSCODA COUNTY",82,West Bend
54,US,MI,OTSEGO COUNTY,"MI, OTSEGO COUNTY",337,West Bend
54,US,KS,OTTAWA COUNTY,"KS, OTTAWA COUNTY",2,West Bend
54,US,MI,OTTAWA COUNTY,"MI, OTTAWA COUNTY","2,839",West Bend
54,US,OH,OTTAWA COUNTY,"OH, OTTAWA COUNTY",119,West Bend
54,US,MN,OTTER TAIL COUNTY,"MN, OTTER TAIL COUNTY","1,371",West Bend
54,US,WI,OUTAGAMIE COUNTY,"WI, OUTAGAMIE COUNTY","38,726",West Bend
54,US,TN,OVERTON COUNTY,"TN, OVERTON COUNTY",32,West Bend
54,US,IN,OWEN COUNTY,"IN, OWEN COUNTY",166,West Bend
54,US,KY,OWEN COUNTY,"KY, OWEN COUNTY",51,West Bend
54,US,MO,OZARK COUNTY,"MO, OZARK COUNTY",116,West Bend
54,US,WI,OZAUKEE COUNTY,"WI, OZAUKEE COUNTY","45,337",West Bend
54,US,IA,PAGE COUNTY,"IA, PAGE COUNTY",404,West Bend
54,US,IA,PALO ALTO COUNTY,"IA, PALO ALTO COUNTY","1,607",West Bend
54,US,IN,PARKE COUNTY,"IN, PARKE COUNTY",80,West Bend
54,US,OH,PAULDING COUNTY,"OH, PAULDING COUNTY",30,West Bend
54,US,KS,PAWNEE COUNTY,"KS, PAWNEE COUNTY",114,West Bend
54,US,MO,PEMISCOT COUNTY,"MO, PEMISCOT COUNTY",7,West Bend
54,US,KY,PENDLETON COUNTY,"KY, PENDLETON COUNTY",34,West Bend
54,US,MN,PENNINGTON COUNTY,"MN, PENNINGTON COUNTY",289,West Bend
54,US,IL,PEORIA COUNTY,"IL, PEORIA COUNTY","16,977",West Bend
54,US,WI,PEPIN COUNTY,"WI, PEPIN COUNTY",998,West Bend
54,US,IL,PERRY COUNTY,"IL, PERRY COUNTY",893,West Bend
54,US,IN,PERRY COUNTY,"IN, PERRY COUNTY",220,West Bend
54,US,KY,PERRY COUNTY,"KY, PERRY COUNTY",73,West Bend
54,US,MO,PERRY COUNTY,"MO, PERRY COUNTY",139,West Bend
